1-Channel Fermionic Chain 
Lambda = 3.000, KEPT =  600, ITMAX =  30 
 
Iteration = 0 
---------------
 It.  #   2Sz   Q          E 
  4 348    0    1   8.0592238435398542 
  4 349    1    2   8.0592238435398542 
  4 350   -1   -2   8.0592238435398542 
  4 351    1    2   8.0592238435398542 
  4 352   -2    1   8.0592238435398542 
  4 353    1    0   8.0592238435398542 
  4 354   -2   -1   8.0592238435398542 
  4 355    1    0   8.0592238435398542 
  4 356   -1    2   8.0592238435398542 
  4 357    0    3   8.0592238435398542 
  4 358    0   -1   8.0592238435398542 
  4 359    3    0   8.0592238435398542 
  4 360    1    0   8.0592238435398542 
  4 361   -1    0   8.0592238435398542 
  4 362    0    1   8.0592238435398542 
  4 363    0    1   8.0592238435398542 
  4 364   -2    1   8.0592238435398542 
  4 365    1   -2   8.0592238435398542 
  4 366    0   -1   8.0592238435398542 
  4 367    3    0   8.0592238435398542 
  4 368   -1    0   8.0592238435398542 
  4 369    0    3   8.0592238435398542 
  4 370   -1   -2   8.0592238435398542 
  4 371    1    0   8.0592238435398542 
  4 372    2    3   8.0592238435398542 
  4 373   -1    0   8.0592238435398542 
  4 374   -1    0   8.0592238435398542 
  4 375    0    1   8.0592238435398542 
  4 376   -2    3   8.0592238435398542 
  4 377    2   -3   8.0592238435398542 
  4 378   -2   -3   8.0592238435398542 
  4 379    2   -1   8.0592238435398542 
  4 380    0   -1   8.0592238435398542 
  4 381   -2   -1   8.0592238435398542 
  4 382   -2   -1   8.0592238435398542 
  4 383    1    2   8.0592238435398542 
  4 384    0   -3   8.0592238435398542 
  4 385    0   -3   8.0592238435398542 
  4 386    1   -2   8.0592238435398542 
  4 387   -1   -2   8.0592238435398542 
  4 388    0   -1   8.0592238435398542 
  4 389    0   -1   8.0592238435398542 
  4 390   -1    0   8.0592238435398542 
  4 391   -2   -1   8.0592238435398542 
  4 392    0    1   8.0592238435398542 
  4 393    1    2   8.0592238435398542 
  4 394   -2    1   8.0592238435398542 
  4 395   -1   -2   8.0592238435398542 
  4 396   -1   -2   8.0592238435398542 
  4 397    4   -1   8.0592238435398542 
  4 398    4    1   8.0592238435398542 
  4 399    2    1   8.0592238435398542 
  4 400    1    0   8.0592238435398542 
  4 401    0    1   8.0592238435398542 
  4 402   -4   -1   8.0592238435398542 
  4 403   -3    0   8.0592238435398542 
  4 404    1    2   8.0592238435398542 
  4 405   -4    1   8.0592238435398542 
  4 406   -1    2   8.0592238435398542 
  4 407    1    4   8.0592238435398542 
  4 408   -1    4   8.0592238435398542 
  4 409    3   -2   8.0592238435398542 
  4 410   -3   -2   8.0592238435398542 
  4 411    2   -1   8.0592238435398542 
  4 412    2   -1   8.0592238435398542 
  4 413    1   -4   8.0592238435398542 
  4 414   -1   -4   8.0592238435398542 
  4 415    2    1   8.0592238435398542 
  4 416   -3    0   8.0592238435398542 
  4 417   -1    2   8.0592238435398542 
  4 418    2   -1   8.0592238435398542 
  4 419    1    0   8.0592238435398542 
  4 420    1    0   8.0592238435398542 
  4 421    3    2   8.0592238435398542 
  4 422    2    1   8.0592238435398542 
  4 423   -1    0   8.0592238435398542 
  4 424   -3    2   8.0592238435398542 
  4 425    1   -2   8.0592238435398542 
  4 426    2    1   8.0592238435398542 
  4 427   -2   -1   8.0592238435398542 
  4 428    0    1   8.0592238435398542 
  4 429   -1    2   8.0592238435398542 
  4 430   -1    2   8.0592238435398542 
  4 431    0   -1   8.0592238435398542 
  4 432   -1    0   8.0592238435398542 
  4 433    0    1   8.0592238435398542 
  4 434   -2    1   8.0592238435398542 
  4 435    1   -2   8.0592238435398542 
  4 436    2    1   8.0592238435398542 
  4 437    0   -1   8.0592238435398542 
  4 438    2   -1   8.0592238435398542 
  4 439   -1    0   8.0592238435398542 
  4 440    1   -2   8.0592238435398542 
  4 441    0    3   9.1903021351326686 
  4 442   -1    0   9.1903021351326686 
  4 443    0    1   9.1903021351326686 
  4 444   -3    0   9.1903021351326686 
  4 445   -2    1   9.1903021351326686 
  4 446    0    1   9.1903021351326686 
  4 447    1    2   9.1903021351326686 
  4 448    0    3   9.1903021351326686 
  4 449    3    0   9.1903021351326686 
  4 450    1    0   9.1903021351326686 
  4 451    1    0   9.1903021351326686 
  4 452   -1    0   9.1903021351326686 
  4 453   -1    0   9.1903021351326686 
  4 454    0    1   9.1903021351326686 
  4 455    1    2   9.1903021351326686 
  4 456   -1   -2   9.1903021351326686 
  4 457    0   -1   9.1903021351326686 
  4 458    0   -1   9.1903021351326686 
  4 459    0   -1   9.1903021351326686 
  4 460    1    0   9.1903021351326686 
  4 461   -1    0   9.1903021351326686 
  4 462    2    3   9.1903021351326686 
  4 463   -2    3   9.1903021351326686 
  4 464    0   -3   9.1903021351326686 
  4 465   -1   -2   9.1903021351326686 
  4 466   -1   -2   9.1903021351326686 
  4 467    0   -1   9.1903021351326686 
  4 468    2    1   9.1903021351326686 
  4 469    1    0   9.1903021351326686 
  4 470    1    0   9.1903021351326686 
  4 471    1    0   9.1903021351326686 
  4 472    3    2   9.1903021351326686 
  4 473   -1    0   9.1903021351326686 
  4 474   -1    0   9.1903021351326686 
  4 475    0    1   9.1903021351326686 
  4 476    0    1   9.1903021351326686 
  4 477   -3    0   9.1903021351326686 
  4 478   -3    2   9.1903021351326686 
  4 479    0    3   9.1903021351326686 
  4 480    0   -3   9.1903021351326686 
  4 481    2   -1   9.1903021351326686 
  4 482    2   -1   9.1903021351326686 
  4 483    2   -1   9.1903021351326686 
  4 484    3    0   9.1903021351326686 
  4 485    0   -1   9.1903021351326686 
  4 486   -2   -1   9.1903021351326686 
  4 487   -3    0   9.1903021351326686 
  4 488   -2    1   9.1903021351326686 
  4 489   -2    1   9.1903021351326686 
  4 490   -2    1   9.1903021351326686 
  4 491   -2    1   9.1903021351326686 
  4 492    0    3   9.1903021351326686 
  4 493    0   -5   9.1903021351326686 
  4 494    2   -3   9.1903021351326686 
  4 495   -2   -3   9.1903021351326686 
  4 496    2   -3   9.1903021351326686 
  4 497   -2   -3   9.1903021351326686 
  4 498    1   -2   9.1903021351326686 
  4 499    3   -2   9.1903021351326686 
  4 500    4   -1   9.1903021351326686 
  4 501    5    0   9.1903021351326686 
  4 502    4    1   9.1903021351326686 
  4 503    0   -1   9.1903021351326686 
  4 504    1    0   9.1903021351326686 
  4 505   -3   -2   9.1903021351326686 
  4 506   -2   -1   9.1903021351326686 
  4 507   -1    0   9.1903021351326686 
  4 508   -4   -1   9.1903021351326686 
  4 509   -5    0   9.1903021351326686 
  4 510   -4    1   9.1903021351326686 
  4 511    1    2   9.1903021351326686 
  4 512   -1    2   9.1903021351326686 
  4 513    1    2   9.1903021351326686 
  4 514   -1    2   9.1903021351326686 
  4 515   -1    2   9.1903021351326686 
  4 516    1    4   9.1903021351326686 
  4 517   -1    4   9.1903021351326686 
  4 518    0    5   9.1903021351326686 
  4 519    1   -4   9.1903021351326686 
  4 520   -1   -4   9.1903021351326686 
  4 521    0   -3   9.1903021351326686 
  4 522    1   -2   9.1903021351326686 
  4 523    1   -2   9.1903021351326686 
  4 524   -1   -2   9.1903021351326686 
  4 525    2   -1   9.1903021351326686 
  4 526   -1   -2   9.1903021351326686 
  4 527    3    0   9.1903021351326686 
  4 528    3    0   9.1903021351326686 
  4 529    0   -1   9.1903021351326686 
  4 530    0   -1   9.1903021351326686 
  4 531    0   -1   9.1903021351326686 
  4 532    1    0   9.1903021351326686 
  4 533    2    1   9.1903021351326686 
  4 534    2    1   9.1903021351326686 
  4 535    2    1   9.1903021351326686 
  4 536   -1    0   9.1903021351326686 
  4 537   -3    0   9.1903021351326686 
  4 538   -3    0   9.1903021351326686 
  4 539    1    2   9.1903021351326686 
  4 540    0    3   9.1903021351326686 
  4 541    1   -2   9.1903021351326686 
  4 542    2   -1   9.1903021351326686 
  4 543    3    0   9.1903021351326686 
  4 544    0   -1   9.1903021351326686 
  4 545    1    0   9.1903021351326686 
  4 546    3    2   9.1903021351326686 
  4 547    1    0   9.1903021351326686 
  4 548   -2   -1   9.1903021351326686 
  4 549    0    1   9.1903021351326686 
  4 550    0    1   9.1903021351326686 
  4 551    0    1   9.1903021351326686 
  4 552   -3    2   9.1903021351326686 
  4 553    1    2   9.1903021351326686 
  4 554    2    3   9.1903021351326686 
  4 555   -2    3   9.1903021351326686 
  4 556    0   -3   9.1903021351326686 
  4 557    1   -2   9.1903021351326686 
  4 558    2   -1   9.1903021351326686 
  4 559   -1   -2   9.1903021351326686 
  4 560   -1    0   9.1903021351326686 
  4 561   -1    0   9.1903021351326686 
  4 562   -1    0   9.1903021351326686 
  4 563    0    1   9.1903021351326686 
  4 564   -1    2   9.1903021351326686 
  4 565    0   -3   9.1903021351326686 
  4 566    2    1   9.1903021351326686 
  4 567    1    0   9.1903021351326686 
  4 568    2    1   9.1903021351326686 
  4 569   -2   -1   9.1903021351326686 
  4 570   -2   -1   9.1903021351326686 
  4 571   -1    0   9.1903021351326686 
  4 572    0    1   9.1903021351326686 
  4 573   -2    1   9.1903021351326686 
  4 574    0   -1   9.1903021351326686 
  4 575    1    0   9.1903021351326686 
  4 576   -2   -1   9.1903021351326686 
  4 577    0    1   9.1903021351326686 
  4 578    1   -2   9.1903021351326686 
  4 579    3   -2   9.1903021351326686 
  4 580   -3   -2   9.1903021351326686 
  4 581   -1    2   9.1903021351326686 
  4 582    0   -1   9.1903021351326686 
  4 583   -1    2   9.1903021351326686 
  4 584    0    1   9.1903021351326686 
  4 585    1   -2  10.3213804267254634 
  4 586   -1    2  10.3213804267254634 
  4 587    1    0  10.3213804267254634 
  4 588    1    0  10.3213804267254634 
  4 589   -1    0  10.3213804267254634 
  4 590    1    2  10.3213804267254634 
  4 591    1   -2  10.3213804267254634 
  4 592    0    1  10.3213804267254634 
  4 593   -1   -2  10.3213804267254634 
  4 594   -2    1  10.3213804267254634 
  4 595   -2    1  10.3213804267254634 
  4 596   -2    1  10.3213804267254634 
  4 597   -1    2  10.3213804267254634 
  4 598    1    2  10.3213804267254634 
  4 599    2   -3  10.3213804267254634 
  4 600    1   -2  10.3213804267254634 

Elapsed Time =  0.03646 +  0.01280 + 0.00450 +  0.04524 =  0.09900 

Iteration = 5 
---------------
 It.  #   2Sz   Q          E 
--------------------------------------
  5   1    0    0   0.0000000000000000 
  5   2    1   -1   0.5336277419498193 
  5   3    1    1   0.5336277419498193 
  5   4   -1    1   0.5336277419498193 
  5   5   -1   -1   0.5336277419498193 
  5   6    0    0   1.0672554838996344 
  5   7    0   -2   1.0672554838996344 
  5   8    0    2   1.0672554838996344 
  5   9    0    0   1.0672554838996344 
  5  10    2    0   1.0672554838996344 
  5  11   -2    0   1.0672554838996344 
  5  12   -1    1   1.6008832258494543 
  5  13   -1   -1   1.6008832258494543 
  5  14    1    1   1.6008832258494543 
  5  15    1   -1   1.6008832258494543 
  5  16   -1    1   1.9983687600953495 
  5  17    1   -1   1.9983687600953495 
  5  18    1    1   1.9983687600953495 
  5  19   -1   -1   1.9983687600953495 
  5  20    0    0   2.1345109677992822 
  5  21    0   -2   2.5319965020452044 
  5  22   -2    2   2.5319965020452044 
  5  23    2   -2   2.5319965020452044 
  5  24    0    0   2.5319965020452044 
  5  25    0    2   2.5319965020452044 
  5  26   -2    0   2.5319965020452044 
  5  27    2    0   2.5319965020452044 
  5  28   -2   -2   2.5319965020452044 
  5  29    2    2   2.5319965020452044 
  5  30    0    2   2.5319965020452044 
  5  31    0    0   2.5319965020452044 
  5  32   -2    0   2.5319965020452044 
  5  33    0    0   2.5319965020452044 
  5  34    0   -2   2.5319965020452044 
  5  35    2    0   2.5319965020452044 
  5  36    0    0   2.5319965020452044 
  5  37   -3    1   3.0656242439951069 
  5  38    1   -3   3.0656242439951069 
  5  39   -1    1   3.0656242439951069 
  5  40    1    1   3.0656242439951069 
  5  41    1   -1   3.0656242439951069 
  5  42    1   -1   3.0656242439951069 
  5  43    1    3   3.0656242439951069 
  5  44   -1    3   3.0656242439951069 
  5  45    1    1   3.0656242439951069 
  5  46   -1   -1   3.0656242439951069 
  5  47   -1   -1   3.0656242439951069 
  5  48    3   -1   3.0656242439951069 
  5  49   -1    1   3.0656242439951069 
  5  50    3    1   3.0656242439951069 
  5  51   -1   -3   3.0656242439951069 
  5  52   -3   -1   3.0656242439951069 
  5  53    1   -1   3.0656242439951069 
  5  54   -1    1   3.0656242439951069 
  5  55    1    1   3.0656242439951069 
  5  56   -1   -1   3.0656242439951069 
  5  57   -1    1   3.0656242439951069 
  5  58    1    1   3.0656242439951069 
  5  59    1   -1   3.0656242439951069 
  5  60   -1   -1   3.0656242439951069 
  5  61    0    2   3.5992519859450516 
  5  62    2   -2   3.5992519859450516 
  5  63    0   -2   3.5992519859450516 
  5  64   -2    2   3.5992519859450516 
  5  65   -2    0   3.5992519859450516 
  5  66    0    0   3.5992519859450516 
  5  67    2    2   3.5992519859450516 
  5  68   -2   -2   3.5992519859450516 
  5  69    2    0   3.5992519859450516 
  5  70   -2    0   3.5992519859450516 
  5  71    0    2   3.5992519859450516 
  5  72    0    0   3.5992519859450516 
  5  73    0   -2   3.5992519859450516 
  5  74    0    0   3.5992519859450516 
  5  75    2    0   3.5992519859450516 
  5  76    0    0   3.5992519859450516 
  5  77    0    2   3.9967375201967421 
  5  78    0    0   3.9967375201967421 
  5  79   -2    0   3.9967375201967421 
  5  80    2    0   3.9967375201967421 
  5  81    0   -2   3.9967375201967421 
  5  82    0    0   3.9967375201967421 
  5  83   -1    1   4.1328797278950642 
  5  84    1   -1   4.1328797278950642 
  5  85    1    1   4.1328797278950642 
  5  86   -1   -1   4.1328797278950642 
  5  87    1    1   4.5303652621510917 
  5  88    1   -3   4.5303652621510917 
  5  89   -1    1   4.5303652621510917 
  5  90   -3    1   4.5303652621510917 
  5  91    1   -1   4.5303652621510917 
  5  92    1    3   4.5303652621510917 
  5  93    1    1   4.5303652621510917 
  5  94   -1   -1   4.5303652621510917 
  5  95   -1    1   4.5303652621510917 
  5  96   -1   -1   4.5303652621510917 
  5  97   -1    3   4.5303652621510917 
  5  98    1   -1   4.5303652621510917 
  5  99   -1   -3   4.5303652621510917 
  5 100   -3   -1   4.5303652621510917 
  5 101    3    1   4.5303652621510917 
  5 102    3   -1   4.5303652621510917 
  5 103   -1    1   4.5303652621510917 
  5 104    1   -1   4.5303652621510917 
  5 105    1    1   4.5303652621510917 
  5 106   -1   -1   4.5303652621510917 
  5 107    1   -1   4.5303652621510917 
  5 108   -1    1   4.5303652621510917 
  5 109    1    1   4.5303652621510917 
  5 110   -1   -1   4.5303652621510917 
  5 111    0    2   5.0639930041062104 
  5 112    0   -2   5.0639930041062104 
  5 113    0    0   5.0639930041062104 
  5 114   -2    0   5.0639930041062104 
  5 115    0    0   5.0639930041062104 
  5 116   -4    0   5.0639930041062104 
  5 117    4    0   5.0639930041062104 
  5 118    0    4   5.0639930041062104 
  5 119    2    0   5.0639930041062104 
  5 120    0   -4   5.0639930041062104 
  5 121    2   -2   5.0639930041062104 
  5 122    0    2   5.0639930041062104 
  5 123    0   -2   5.0639930041062104 
  5 124   -2    2   5.0639930041062104 
  5 125    0    0   5.0639930041062104 
  5 126   -2    0   5.0639930041062104 
  5 127    2    2   5.0639930041062104 
  5 128   -2   -2   5.0639930041062104 
  5 129    2    0   5.0639930041062104 
  5 130    0    2   5.0639930041062104 
  5 131    2   -2   5.0639930041062104 
  5 132   -2    0   5.0639930041062104 
  5 133    0    0   5.0639930041062104 
  5 134    0   -2   5.0639930041062104 
  5 135    0    0   5.0639930041062104 
  5 136   -2    2   5.0639930041062104 
  5 137    2    2   5.0639930041062104 
  5 138   -2    0   5.0639930041062104 
  5 139   -2   -2   5.0639930041062104 
  5 140    0    0   5.0639930041062104 
  5 141    2    0   5.0639930041062104 
  5 142    0    2   5.0639930041062104 
  5 143    0   -2   5.0639930041062104 
  5 144    0    0   5.0639930041062104 
  5 145    2    0   5.0639930041062104 
  5 146    0    0   5.0639930041062104 
  5 147    1    1   5.5976207460631118 
  5 148    1   -1   5.5976207460631118 
  5 149    1   -3   5.5976207460631118 
  5 150   -1    1   5.5976207460631118 
  5 151   -3    1   5.5976207460631118 
  5 152    1    3   5.5976207460631118 
  5 153    1    1   5.5976207460631118 
  5 154   -1    1   5.5976207460631118 
  5 155   -1   -1   5.5976207460631118 
  5 156   -1   -1   5.5976207460631118 
  5 157   -1    3   5.5976207460631118 
  5 158    1   -1   5.5976207460631118 
  5 159   -1   -3   5.5976207460631118 
  5 160    3    1   5.5976207460631118 
  5 161   -3   -1   5.5976207460631118 
  5 162    3   -1   5.5976207460631118 
  5 163    1   -1   5.5976207460631118 
  5 164   -1    1   5.5976207460631118 
